baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
acdh-12	1683.46772200358	-0.832537507862347	0.0902775434919927	-9.22197786580436	2.916696750989e-20	3.02929086416976e-19
acdh-13	539.994181382494	0.15029129678962	0.114380851986988	1.3139550386171	0.188861335207067	0.238622675799088
acdh-7	937.340790202031	-0.198833375673759	0.159898030191613	-1.24350109526357	0.21368323760161	0.266494305641515
acdh-9	569.469638003073	-0.409696229451846	0.146971387303115	-2.78759176850447	0.0053101412120274	0.00925321270925783
acds-10	1108.35598373395	1.27046637583889	0.159405873807288	7.97000979634422	1.58661790962086e-15	1.11846639738118e-14
ace-1	113.290067413755	0.0484508380333621	0.181114854969112	0.267514434647699	0.789073101788086	0.829091814669407
ace-2	282.863293552953	0.35395220982174	0.149856639818107	2.36193878530413	0.0181796438054103	0.0287247492796714
ace-3	821.369184642083	8.32557653401919	0.28328205018481	29.3897072849751	7.43449193481306e-190	3.98042698189891e-186
ace-4	8.77344426617156	3.49382654541704	0.689229698556167	5.06917585347248	3.99541953355303e-07	1.21232508827673e-06
acer-1	3327.52192436993	-0.021634195869732	0.138995766128507	-0.155646437818331	0.876311718892135	0.901224153466863
acin-1	862.925988653264	-0.503924247666166	0.138562422705935	-3.63680309441198	0.000276042784256292	0.000581291275086799
acl-1	341.229521703506	-0.104331889200899	0.199731212458703	-0.522361467276786	0.601418679435217	0.659294760380047
acl-11	190.630293169789	0.176846301354317	0.132673112025609	1.33294756303132	0.182549012429951	0.231631096705761
acl-12	368.938796781901	0.870443769255024	0.134462731526347	6.47349462095725	9.57618246292001e-11	4.31754786580831e-10
acl-13	69.7921486330792	2.13535529237332	0.346878520987937	6.15591673503351	7.46444359842077e-10	3.10525493597085e-09
acl-14	560.907125244761	-0.185661220806517	0.127278560196096	-1.45869988252909	0.144647728455531	0.18817736317602
acl-2	306.916238880487	-0.851645116097172	0.180441276499329	-4.71979101799548	2.36087064207394e-06	6.55097248907172e-06
acl-3	219.530745986739	-0.883771176311905	0.196144493678694	-4.50571494379861	6.6149840237737e-06	1.72721894480782e-05
acl-5	429.271264833275	0.825215834056106	0.174018573619677	4.74211353932623	2.11500026994237e-06	5.90699605908786e-06
acl-6	596.936593514279	-1.03833989938883	0.122324632778973	-8.48839580221746	2.09508963047812e-17	1.72570921255075e-16
acl-7	396.140817466645	-0.265172336590173	0.214300699322973	-1.23738437358308	0.215944417324416	0.268844648379241
acl-8	465.961217365288	-0.128462754888275	0.110891870240492	-1.15845061148014	0.246680195419265	0.30212187264663
acn-1	2118.06886179526	0.0415334170412898	0.245768004492067	0.168994402371975	0.865801044334984	0.891785069520874
aco-1	4339.90513043297	-0.283152370089356	0.166823683962256	-1.69731517350629	0.0896370900596623	0.122296073215543
aco-2	8036.62081027077	-0.598021365309168	0.142149705973439	-4.20698278068131	2.5880285279898e-05	6.26132161719719e-05
acox-1.5	1053.84586650206	3.39464314334086	0.273011581557349	12.4340627748343	1.70731505551491e-35	5.45729242222499e-34
acox-1.6	294.264746228517	-1.0863857616437	0.209094510371689	-5.19566850278628	2.03985471589848e-07	6.44329330319791e-07
acox-3	990.016869970862	-0.597310227663361	0.23489527789143	-2.54287882253402	0.0109943350649575	0.0180979769216857
acp-1	97.9506789649549	0.0367109501132356	0.247391939509411	0.148391860244255	0.882033523539816	0.905803679875741
acp-2	65.8684272370603	-2.89822967895019	0.295848276131126	-9.79633789606952	1.16741546789988e-22	1.49351073241003e-21
acp-5	204.089929770111	0.979615844899366	0.184572675621861	5.30748032772917	1.11150997292519e-07	3.61325099881085e-07
acp-7	93.4874928145598	-1.00295902568489	0.244843901126144	-4.09632023126507	4.19769173790781e-05	9.84210272159334e-05
acr-10	6.23764589662597	2.54088389594365	0.657117496867459	3.86671167341652	0.000110312718977566	0.000244560785675316
acr-11	25.88020678033	1.60771630893735	0.355055881297015	4.52806556270631	5.95261141841846e-06	1.56418559677116e-05
acr-12	29.5236414112081	-0.670354805712284	0.342015303214979	-1.96001406782352	0.0499941460453274	0.0724407734578302
acr-14	8.1216347521832	-1.50932876319717	0.738898227718643	-2.04267476436808	0.0410846445553926	0.0605636527944857
acr-15	68.2693667693703	-1.29634894989115	0.223677739630033	-5.79561002375709	6.80732817971432e-09	2.56936447474025e-08
acr-16	126.647818852836	0.544603132149996	0.256898017237602	2.11991956187929	0.0340128293984876	0.0509954322597319
acr-17	27.2649297598384	2.62042131233645	0.402077314329866	6.51720755920749	7.16282823312033e-11	3.265200711803e-10
acr-18	24.6126815257402	-2.41481208607239	0.398564386289706	-6.05877536764444	1.37161779536929e-09	5.5591534265005e-09
acr-19	27.2457107620429	-1.3041089958265	0.462006994605818	-2.82270400892775	0.00476205138631225	0.00834703654356386
acr-2	24.5508039449686	-0.301036817803075	0.422556850736049	-0.712417316814771	0.476206395409119	0.539314445482903
acr-20	16.2514010267081	-1.24287843982722	0.519513204671484	-2.39239046986911	0.0167390234633948	0.0266213371819444
acr-23	34.5675162215584	4.53217312533855	0.458324056656292	9.88857787305136	4.66609156237387e-23	6.1990705272828e-22
acr-24	45.386689555527	1.03839582775023	0.296233397079482	3.50533004714396	0.000456041557990299	0.000934959410867342
acr-25	21.0022128553927	3.37312725547873	0.389932679807675	8.65053746493482	5.12574495759564e-18	4.43347956429193e-17
acr-3	5.92589710867232	0.715839065900869	0.711769591112023	1.00571740467655	0.314551528428316	0.375791338436953
acr-5	26.212458695726	1.84927501773259	0.407816585370047	4.53457530682472	5.77195058906106e-06	1.52044395836816e-05
acr-6	13.4868028183444	3.91967625027658	0.494688045009993	7.92353138470811	2.30858456368417e-15	1.6000209390246e-14
acr-7	20.0141837627537	-0.945419850902436	0.55511057901991	-1.70311985869851	0.0885456402816904	0.120875410012282
acr-8	71.9049552651873	0.911468905953595	0.331230126603135	2.75176933723083	0.00592742548932863	0.0102322863356007
acr-9	17.3981425308684	2.16792697191706	0.445395957820829	4.86741501320306	1.13067428670848e-06	3.25376518733525e-06
acs-1	1813.01517858795	-1.94068675159219	0.162865414070057	-11.915892411371	9.78132353128393e-33	2.70641892436662e-31
acs-12	212.133261633983	-0.307261193873681	0.166142991349031	-1.84937800492704	0.0644032491773373	0.0908962689061457
acs-13	2833.92213492077	-0.13300952093009	0.250043604876005	-0.531945302084604	0.594763879804736	0.653337261484316
acs-14	1049.43825586496	0.525896686598569	0.169185415865928	3.10840437343204	0.00188100506907896	0.00351453538295193
acs-16	181.479673026943	2.64722335060769	0.217728299937593	12.1583797391816	5.17754136600421e-34	1.52730338697446e-32
acs-17	1019.55621254934	1.11970209642114	0.162694850609278	6.88222210001086	5.89260436005023e-12	2.97632110789707e-11
acs-19	3767.58448951951	0.248774492517467	0.159076079737293	1.56387115478522	0.11784782982624	0.156779048550053
acs-2	412.086777082222	0.35999218660668	0.266119073863733	1.35274853237696	0.17613598009102	0.224362266915514
acs-20	939.658219702242	1.48348547118221	0.17280796058828	8.58458988886892	9.1161045774439e-18	7.70443944871897e-17
acs-22	1573.81514227245	0.868666914481999	0.176275771835074	4.92788603583444	8.31240757347041e-07	2.44262514535459e-06
acs-3	255.683811469685	0.8316538893631	0.24216117721566	3.43429900252946	0.000594088482089408	0.00119847390094449
acs-4	3163.90411890352	-0.511772507387427	0.177210797177264	-2.88793073299875	0.00387785257899225	0.0068839597837946
acs-5	1744.00983952464	-0.355634912970363	0.172982619603162	-2.05589968394641	0.0397921866004048	0.05882036638834
acs-7	513.931401115562	1.80847125770295	0.234388765745482	7.71569086065639	1.20328645617567e-14	7.84701058022475e-14
acs-9	10.4137956496681	-1.35747756749947	0.47736150629183	-2.8437097453551	0.00445916490928277	0.00785211936336127
acsd-1	52.0713874076394	1.20084256801668	0.232382387687029	5.16752831386674	2.37210040647899e-07	7.40969986947986e-07
actl-1	93.230423579994	0.960716477613098	0.283056530746682	3.39407988601711	0.000688596024978409	0.00137488089417654
acy-1	309.19316358804	0.962762845662004	0.140301823047164	6.86208364761133	6.78633037055921e-12	3.41004343538001e-11
acy-2	25.8035489928736	-0.449837909294317	0.347196638208559	-1.29562864322465	0.195103456000243	0.245582203697026
acy-3	388.334050050991	0.401976287005432	0.137966216996962	2.91358490328312	0.00357304660786286	0.00638201552577072
acy-4	175.585219968679	0.215791496468966	0.150563668518581	1.43322422063816	0.151793770025856	0.196613969933091
ada-2	572.373818767195	-0.579258528546524	0.13395222148217	-4.32436671924569	1.52970651969738e-05	3.81553631794072e-05
adbp-1	214.021992306486	-0.233574031706035	0.227974455309106	-1.02456229751415	0.305569761907527	0.366041057221814
add-1	158.484802189248	1.11490498484925	0.179907938261484	6.19708610761138	5.75180379951724e-10	2.42672636269624e-09
add-2	378.406746913579	0.724924498635022	0.195200060469158	3.71375140403484	0.000204209401692404	0.000439003066316455
adk-1	4343.06188574783	-1.57580984820011	0.131563275840409	-11.9775814195416	4.65712693460845e-33	1.29528610950097e-31
adm-2	328.646671957338	-0.78769643466045	0.152169163727828	-5.17645241232538	2.26144699548224e-07	7.09717890610311e-07
adm-4	197.405547928486	-0.156616927040882	0.117752618480434	-1.3300504826303	0.183501638870647	0.232729545070105
ador-1	6.62494127984033	1.84512608569507	0.845181652349677	2.18311185597258	0.0290275736899601	0.044120263885322
adpr-1	320.660325797244	1.34838595014621	0.166881030444006	8.07992344341758	6.4807445214876e-16	4.72723517275812e-15
adr-2	459.444974222426	-1.57151566241261	0.133338282758493	-11.7859299662572	4.61300171909361e-32	1.21665079822794e-30
ads-1	1829.05101103643	-0.0276640680684094	0.15982882841699	-0.1730855962745	0.862584146580649	0.888984700826332
adsl-1	1033.09694921751	-0.00339711512094173	0.115088955397138	-0.029517299111972	0.976452022256411	0.981837869244987
adss-1	1606.74679490683	-0.431210872043848	0.136048471824848	-3.16953852005775	0.00152681218786453	0.00288823019867006
adt-1	329.54320527391	-0.687465782236673	0.439966609779468	-1.56254080867924	0.118160640052434	0.15706651556405
adt-2	683.386692938877	-0.782582247250725	0.140342436474265	-5.57623386704013	2.45781454938507e-08	8.6887679745181e-08
adt-3	267.204576696704	-1.44923045701513	0.285455100105222	-5.07691211851156	3.8361819444279e-07	1.16764742072013e-06
aex-1	135.890879897802	-0.2035831763814	0.177032484028069	-1.14997638709697	0.250153596912636	0.306165815034918
aex-2	16.2978830743873	0.0113515044758009	0.438376612433027	0.0258944116858768	0.979341557382301	0.984193775068235
aex-3	216.788813601943	1.02033371106418	0.182386274064013	5.59435580501016	2.21442418902281e-08	7.87514254933784e-08
aex-4	36.3579993244843	0.0401226456227329	0.286098490908024	0.140240675493922	0.888469835047942	0.910928283578453
aex-5	325.558812464015	0.624264051523032	0.192292272528934	3.24643337619872	0.00116860796723938	0.00225997004031051
aex-6	68.6286700564368	0.119832355243018	0.256244292914478	0.467648874751767	0.640035707414393	0.695222393486845
aexr-3	6.72506267746322	0.934547262045419	0.534964768552161	1.74693235327383	0.0806490729499672	0.11121574670293
afd-1	1258.17000084973	0.3001177699413	0.223550294626318	1.34250670723996	0.179431757094737	0.227972858919132
aff-1	91.5196110677482	0.0415881438749282	0.388501470625815	0.107047584164704	0.914751229900799	0.932250515825426
afmd-1	123.399310745833	1.74949968623911	0.323618153745034	5.40606163774568	6.4425633441946e-08	2.16124587373546e-07
age-1	617.489829369111	-1.03478151883098	0.226236279146435	-4.57389735516823	4.78734442506558e-06	1.27805744461736e-05
agef-1	1475.83220768697	-0.554525363495909	0.122532597314674	-4.52553341436028	6.02433615570487e-06	1.58186835594134e-05
agl-1	2270.26395494264	0.565621508597176	0.155075657927142	3.64739067470484	0.000264916970229325	0.000559513001423197
agmo-1	350.30681527608	1.31518257413072	0.357689036893262	3.67688813041029	0.000236096516443107	0.000503008654610582
agr-1	84.581852302246	2.55634444975368	0.283904526248461	9.00423985321202	2.17164978539322e-19	2.12365533351513e-18
ags-3	339.970823819585	1.23705968523102	0.136406730149283	9.06890505972243	1.20218983692446e-19	1.19305363983198e-18
agt-1	184.038642377092	1.66947075380633	0.173420734298768	9.62670790523911	6.16737284404058e-22	7.4119223809188e-21
agxt-1	658.832047358338	0.949691626195769	0.158443049570099	5.9938989357536	2.04868720616644e-09	8.16027542637526e-09
AH9.1	8.57875492216927	1.01841079865898	0.440535310406364	2.3117574791441	0.0207910518601895	0.0325103071435324
AH9.3	57.8141076251166	-0.0625357511802646	0.207710470808952	-0.301071731900236	0.763359796207763	0.805643277921617
AH9.4	3.538191114305	2.95574315117535	0.818046207449644	3.61317383328532	0.000302471773457305	0.000633457412513361
AH9.6	30.4315953756042	0.472334317209102	0.349836239821726	1.35015834108496	0.176965197763013	0.225239907006578
aha-1	307.167031036831	0.566619175542145	0.154942782066282	3.65695754255757	0.000255226635370491	0.000540860243725948
ahcy-1	22024.7178780104	-0.957362650474605	0.214801522048416	-4.45696399794978	8.31285573758823e-06	2.13924679735868e-05
aho-3	497.563825600516	-1.78633928087297	0.216756881607643	-8.24121138680373	1.70475731189709e-16	1.31422183555033e-15
ahr-1	20.1673662054114	0.171811084615163	0.411885756740472	0.417132862216016	0.676581229256467	0.728636407812356
ahsa-1	1958.8824696821	-0.0368713708638062	0.10475978196119	-0.351961126431761	0.72486741606419	0.77155867705918
ain-1	1178.5407513864	0.952125667203585	0.119169650537923	7.98966568170468	1.35305173417113e-15	9.59501852285064e-15
ain-2	1440.09806207354	-1.46830161905073	0.125740651664738	-11.6772229156698	1.66651564007735e-31	4.27938836305712e-30
aip-1	163.158259436208	-0.54650807559758	0.141425245466054	-3.86428939045933	0.000111413071518114	0.000246846921128897
aipr-1	222.953338247087	-1.07982492056572	0.182821394216491	-5.90644724701654	3.4956416167105e-09	1.36262578928781e-08
air-1	973.221300921936	-0.368567972669924	0.214072278752853	-1.7216987403373	0.0851241056487504	0.116635818718723
air-2	320.665357510896	-0.767224693632081	0.233280715669543	-3.28884747901281	0.00100598522059684	0.0019614147381921
ajm-1	1796.28336310873	-0.588739082291562	0.161596940158795	-3.64325637424217	0.00026921045634942	0.000567797038918572
aka-1	2125.42889400113	-1.38024279229339	0.176492116104946	-7.82042179987617	5.2646629235444e-15	3.56346463876824e-14
akap-1	2786.16411343097	-0.813264044578189	0.206244053911984	-3.94321207885709	8.03974990487816e-05	0.000181662042585852
akir-1	1135.4825712926	0.995632431218265	0.159698371953911	6.23445573700404	4.53351488063202e-10	1.93560116992853e-09
aldo-1	3249.69877629483	2.31343048024065	0.168433316287864	13.7349933565806	6.2661818470363e-43	3.07790253293875e-41
alfa-1	533.614368928148	-0.835529477668435	0.151902761121184	-5.50042324116725	3.78880668430977e-08	1.31168903897798e-07
alg-5	525.866547484132	-2.61869943857131	0.440242381281341	-5.94831290651639	2.70920317113339e-09	1.06851372215456e-08
algn-1	435.656410855252	-1.43055702026135	0.135552409941288	-10.5535343922027	4.8921446903811e-26	8.13433002245355e-25
algn-10	228.953439543796	-1.3377233181215	0.149856125930846	-8.92671760872033	4.38835793547077e-19	4.15845458168327e-18
algn-11	615.103085315687	-1.16279606464713	0.111457772657396	-10.4326153028501	1.75976832989222e-25	2.82089809528233e-24
algn-12	450.665025167191	-1.0782452639014	0.145995761502079	-7.38545593932222	1.51931844466412e-13	8.91444487970595e-13
algn-13	131.127682424366	-0.846597876646295	0.304403535374266	-2.78116965890491	0.00541634228511395	0.00941834900763238
algn-14	152.346644330098	0.531053551474141	0.150337085273774	3.53241883402925	0.0004117766101353	0.000848922591707507
algn-2	451.563158344353	-0.740224755821428	0.228186439333312	-3.24394717751032	0.00117885605704135	0.00227814305338365
algn-3	351.525315661841	-0.17110736288465	0.143914192136795	-1.18895405897152	0.234457745623218	0.289003515613379
algn-5	403.620566707059	0.659100007133071	0.154728005304388	4.25973310931308	2.0467114498694e-05	5.01744189679523e-05
algn-6	315.218893029044	-1.1142985600021	0.109046986757454	-10.2185176604701	1.63826870644731e-24	2.44666405978211e-23
algn-7	317.090420006621	0.570079002830474	0.124957469368887	4.56218428325835	5.06241832375272e-06	1.34746148174855e-05
algn-8	267.212588306894	-1.51890677487098	0.170418416208337	-8.91280888923479	4.97557017182616e-19	4.70241883494391e-18
algn-9	620.88213399792	-0.798388914464377	0.103117137570526	-7.74254341494229	9.74474819689371e-15	6.39771696458233e-14
alh-10	289.790445452315	-0.762039427789247	0.297352905662701	-2.56274417796899	0.0103848535379355	0.0171712494879885
alh-12	2331.59629053643	1.73892683952014	0.161284760776099	10.7817181930423	4.1996691040676e-27	7.54531153797917e-26
alh-13	1669.70548196903	1.32946669761454	0.226038978335347	5.88158160776223	4.06364500452239e-09	1.57429488814854e-08
alh-3	2211.18909623523	-0.0768730767995019	0.140174717783712	-0.548408999960436	0.583411098077136	0.642646439482561
alh-6	1103.08568938304	-0.257851368183126	0.168348604697908	-1.53165135313016	0.125608492909531	0.16584657732124
alh-7	454.665152839091	0.859726627472282	0.149740329406542	5.74145008815989	9.38692273666862e-09	3.48768801749645e-08
alh-8	7850.19557013483	-0.686098415849875	0.152601416855514	-4.49601602650574	6.9238519887582e-06	1.80346891499934e-05
alh-9	2557.48124773081	-0.250775796098673	0.21268023264482	-1.17912131738859	0.238349871233995	0.293227300226749
alkb-1	305.074231333112	0.101190176836028	0.126038139045013	0.80285362512286	0.422059342993417	0.485384109630921
alkb-7	77.1633014680378	-0.218355713019773	0.230198491138827	-0.948554058454222	0.342847466296016	0.404898055486682
alkb-8	332.365890379305	-0.856416269281571	0.131782762648709	-6.49869718974178	8.10185501591602e-11	3.67916299874592e-10
allo-1	727.846306597572	-0.414539183665245	0.142079757102544	-2.91765126939271	0.00352678536911639	0.00630674978832638
alp-1	1401.23499103256	-1.07788746571367	0.185667139564555	-5.80548323328315	6.41806274407057e-09	2.42929006233678e-08
alr-1	69.186029720222	-0.764988955290832	0.258107630760036	-2.96383703588386	0.00303829141702154	0.00548634477124226
alx-1	1616.75509499639	0.0034243069485456	0.159857099094733	0.0214210502250909	0.982909781766102	0.986780230934879
aly-2	652.200113749151	-1.30291960134639	0.145595052314347	-8.94892773233338	3.58952056655654e-19	3.43797730113483e-18
aly-3	968.456968579288	-0.408375372556727	0.119102733497511	-3.42876574335937	0.000606332622183449	0.00122064480510253
ama-1	2175.42564432208	-0.336125597442175	0.288674342315609	-1.1643764206612	0.244271498922428	0.29968597736725
aman-1	254.685007281683	-2.07381940823768	0.259470569787361	-7.99250338848524	1.32225876583324e-15	9.39531975085753e-15
aman-2	1589.27922303892	-1.20297844994754	0.130352269280762	-9.22867286150947	2.74005672919925e-20	2.85136321246507e-19
aman-3	338.997864217238	0.727814201291362	0.111259741500628	6.54157731696018	6.08733488294977e-11	2.79876264176153e-10
ampd-1	1831.31507214823	-0.0516385051682358	0.129777344617874	-0.397900768583948	0.690703333474103	0.741830621348114
amph-1	739.153666250579	0.718272042415407	0.12279729366193	5.84924977575532	4.93795109443877e-09	1.89450305694197e-08
amt-2	8.05089188263043	0.068599225489982	0.654499177936006	0.104811782508746	0.916525160459149	0.933791761959712
amt-3	33.238674384004	-0.778981720244303	0.340491371752247	-2.28781632919355	0.0221482194936674	0.0343814343778182
amx-1	216.562258660949	-0.00667156021976064	0.186307729172002	-0.035809358255885	0.971434371045073	0.977550911112738
amx-2	296.340062684398	0.260069984499907	0.216483136167767	1.20134061758216	0.229619100698003	0.283921631671387
amx-3	113.759565691314	-0.133486328663695	0.195581944919275	-0.682508442784895	0.494917506033768	0.55720498944481
anat-1	330.564302592875	-1.79306595856116	0.10743661438617	-16.6895240398786	1.56211141143624e-62	1.96789282278344e-60
angl-1	336.788827447398	-0.228484086794739	0.191783618672012	-1.19136393596521	0.233510744277967	0.288132983249856
ani-1	1737.89598052344	-0.765987493921465	0.351422416911605	-2.17967738271557	0.0292813842339713	0.0444934102990442
